origin,destination,count
IAH_5,PIT_6,7986
PHX_5,EWR_6,7644
JFK_5,PHL_6,4632
IAD_5,PIT_6,7884
LAX_5,IND_6,5813
ORD_5,DCA_6,56112
EWR_5,MSP_6,12807
LAX_5,JFK_6,99411
LAX_5,PHL_6,11998
CVG_5,LAX_6,9509
ATL_5,CLE_6,18342
MIA_5,CLT_6,12969
MIA_5,DTW_6,10752
ATL_5,DTW_6,35664
PHX_5,DFW_6,37814
SFO_5,DTW_6,16855
LAX_5,ORD_6,86897
DFW_5,LGA_6,45784
CLE_5,LAX_6,9567
ATL_5,PHL_6,42273
IAD_5,IND_6,2009
MIA_5,DFW_6,33445
PHX_5,DTW_6,15984
ATL_5,LAX_6,49455
PHL_5,MSP_6,11050
DTW_5,IAH_6,5029
PIT_5,MIA_6,5315
STL_5,MSP_6,16750
MIA_5,EWR_6,25199
MIA_5,CLE_6,4003
PIT_5,MSP_6,9738
LAX_5,LAS_6,62900
BOS_5,CVG_6,10357
EWR_5,BOS_6,46912
TPA_5,ATL_6,51671
DFW_5,ATL_6,62693
LAX_5,MIA_6,31010
SLC_5,MCO_6,7119
CVG_5,JFK_6,2611
DFW_5,PHX_6,35972
JFK_5,ORD_6,12347
STL_5,CLT_6,8491
BWI_5,IND_6,4224
CLT_5,ATL_6,33007
MIA_5,DCA_6,23314
MSP_5,MEM_6,18912
CLE_5,DFW_6,12753
SEA_5,JFK_6,10207
IAD_5,IAH_6,3499
PHL_5,DFW_6,18718
LAX_5,PIT_6,14214
STL_5,TPA_6,13177
ORD_5,DFW_6,56028
IAH_5,CLE_6,10348
DFW_5,IND_6,11475
SLC_5,CVG_6,14622
MIA_5,CVG_6,6042
LAX_5,IAD_6,36742
LAX_5,MEM_6,10693
MIA_5,IAH_6,21474
IAH_5,PHX_6,14736
PHL_5,MIA_6,14961
EWR_5,ATL_6,42349
EWR_5,ORD_6,63392
STL_5,ORD_6,54099
JFK_5,MIA_6,31912
CLE_5,TPA_6,3471
DTW_5,MIA_6,9873
ORD_5,STL_6,53743
DTW_5,SFO_6,18111
PIT_5,ORD_6,29059
JFK_5,PHX_6,13989
IAH_5,ORD_6,27153
BWI_5,IAH_6,2645
PIT_5,LGA_6,21832
MIA_5,BOS_6,20187
SFO_5,PIT_6,13180
MSP_5,MCO_6,10241
JFK_5,LGA_6,202
IAH_5,SFO_6,20895
BOS_5,EWR_6,48027
BWI_5,STL_6,10529
ORD_5,MCO_6,34020
LAX_5,MSP_6,25884
LAX_5,IAH_6,29616
CVG_5,LGA_6,17047
MIA_5,BWI_6,9103
DTW_5,LAX_6,18713
SFO_5,PHX_6,32124
BOS_5,ATL_6,45760
IAH_5,PHL_6,11120
LAX_5,PHX_6,105494
IAH_5,CLT_6,7969
DCA_5,CVG_6,12947
DFW_5,SFO_6,49761
BOS_6,IND_7,16
CLT_6,DFW_7,16167
MEM_6,SFO_7,8533
CLT_6,BWI_7,12951
EWR_6,STL_7,14181
IAH_6,LAS_7,9248
PHL_6,STL_7,17130
MSP_6,BWI_7,4784
DTW_6,PHX_7,9792
IAH_6,DCA_7,17222
MCO_6,PHL_7,24232
PHX_6,PIT_7,9066
IAH_6,JFK_7,3730
CLE_6,PHL_7,14073
BOS_6,ATL_7,49649
PHL_6,CLE_7,12992
CLE_6,IND_7,9145
ORD_6,SFO_7,81333
MSP_6,CLE_7,10546
MIA_6,CVG_7,6134
DFW_6,CLT_7,16810
IND_6,ATL_7,16774
DTW_6,EWR_7,25906
MEM_6,SEA_7,7246
CLE_6,MCO_7,9191
CLT_6,MCO_7,19797
BWI_6,IAD_7,183
BOS_6,IAD_7,13908
IAH_6,IND_7,5406
ATL_6,BOS_7,53341
BOS_6,BWI_7,17522
MSP_6,BOS_7,24961
MCO_6,PIT_7,16343
IAH_6,CLE_7,11385
SLC_6,IAD_7,7477
TPA_6,CVG_7,8796
DCA_6,MIA_7,22523
IAH_6,PIT_7,8841
STL_6,ATL_7,36951
CLE_6,LAX_7,11163
TPA_6,ORD_7,13613
IAH_6,TPA_7,9282
BWI_6,LAX_7,11315
IND_6,LAS_7,6242
BWI_6,STL_7,11164
CLT_6,MEM_7,5997
PHX_6,SEA_7,11272
STL_6,IAD_7,6544
SFO_6,ATL_7,39594
IAH_6,ATL_7,24936
STL_6,CLT_7,9588
CLE_6,ORD_7,34439
MSP_6,SEA_7,32698
DFW_6,SEA_7,34576
MCO_6,SLC_7,8405
IND_6,LGA_7,5746
DTW_6,BOS_7,32511
MSP_6,IAH_7,5467
DFW_6,DTW_7,24510
MSP_6,DTW_7,39823
PHX_6,STL_7,18484
IAH_6,SFO_7,22917
DFW_6,CVG_7,12500
STL_6,IAH_7,5315
IND_6,MEM_7,6768
EWR_6,LAS_7,7123
DTW_6,TPA_7,11573
CLT_6,CVG_7,3313
IAD_6,TPA_7,6962
MIA_6,BWI_7,8793
MCO_6,MEM_7,11532
PHX_6,EWR_7,6504
PHL_6,LGA_7,401
PHX_6,IAD_7,761
PHX_6,SLC_7,16594
CLE_6,MIA_7,3626
IAH_6,SLC_7,5493
MSP_6,SFO_7,23416
SFO_6,MEM_7,6749
MSP_6,EWR_7,14174
TPA_6,MEM_7,7477
MCO_6,LGA_7,31902
MSP_6,IAD_7,4419
PHL_6,BOS_7,38939
DCA_6,MCO_7,16085
BWI_6,IAH_7,2607
IAH_6,DFW_7,64296
STL_6,CVG_7,7939
CLE_6,ATL_7,19609
EWR_6,ORD_7,67318
IAH_6,DTW_7,6218
MIA_6,ATL_7,62893
CLT_6,MSP_7,5328
MCO_6,LAX_7,12752
BWI_6,CLT_7,13064
MSP_6,SLC_7,14965
ATL_6,PIT_7,28042
CLT_6,ORD_7,21705
DCA_6,STL_7,29341
TPA_6,CLT_7,16732
MIA_6,BOS_7,15773
SFO_6,LAS_7,22561
DFW_6,MSP_7,20193
MSP_6,MEM_7,19865
PHL_6,PHX_7,5161
BWI_6,MCO_7,19926
MEM_6,TPA_7,7457
DCA_6,MEM_7,12575
MCO_6,MSP_7,9570
IAH_6,IAD_7,4204
IAH_6,STL_7,5930
BWI_6,CVG_7,3922
MSP_6,CVG_7,9626
DFW_6,PHX_7,34448
ORD_6,PHX_7,44538
MCO_6,ORD_7,29565
IND_6,LAX_7,6667
PHX_6,IAH_7,15055
MEM_6,STL_7,6985
MIA_6,CLT_7,13500
PHL_6,SFO_7,6724
MSP_6,CLT_7,5230
SFO_6,DTW_7,21232
PHX_6,SFO_7,32366
SFO_6,JFK_7,69925
PHL_6,CLT_7,18039
CLT_6,MIA_7,15083
PHL_6,ATL_7,42497
PHX_6,DTW_7,10973
DTW_6,IAH_7,5475
CLE_6,MSP_7,10219
DTW_6,SEA_7,17375
MSP_6,MIA_7,5898
DFW_6,SFO_7,53459
ATL_6,DFW_7,64692
CLT_6,CLE_7,8709
SLC_6,STL_7,12461
MCO_6,MIA_7,34933
SFO_6,DFW_7,53275
IAH_6,SEA_7,6852
IND_6,MCO_7,7604
MSP_6,DFW_7,19439
BOS_6,DFW_7,36586
PHL_6,PIT_7,29895
EWR_6,TPA_7,17474
DCA_6,TPA_7,10379
BWI_6,LGA_7,11383
SEA_6,STL_7,11110
MSP_6,IND_7,8215
MSP_6,DCA_7,21543
MIA_6,CLE_7,3926
CLT_6,DCA_7,18374
EWR_6,CLE_7,16990
EWR_6,LAX_7,43816
ATL_6,MIA_7,62659
IAH_6,EWR_7,20009
DTW_6,STL_7,25602
STL_6,CLE_7,8159
IAH_6,PHX_7,14218
TPA_6,DTW_7,12162
SFO_6,BWI_7,157
MIA_6,MEM_7,4585
CLT_6,IND_7,8540
MSP_6,LGA_7,19815
IND_6,DFW_7,12558
CLT_6,ATL_7,34829
IAH_6,MEM_7,2798
EWR_6,MEM_7,4213
CLT_6,EWR_7,20358
ATL_6,TPA_7,56966
MEM_6,IAD_7,210
STL_6,BWI_7,11836
EWR_6,PIT_7,20312
SFO_6,IAH_7,22927
SFO_6,CLT_7,8795
EWR_6,MIA_7,22370
MIA_6,IAD_7,6456
MIA_6,MCO_7,34142
IAH_6,MIA_7,24766
BOS_6,EWR_7,44789
SFO_6,CLE_7,9721
MSP_6,PHX_7,17557
CLE_6,LGA_7,18023
IND_6,BWI_7,4080
MEM_6,MSP_7,21630
MIA_6,ORD_7,24843
EWR_6,SEA_7,4878
MEM_6,ORD_7,17052
DFW_6,ATL_7,67256
BOS_6,DTW_7,29788
ATL_6,MSP_7,15976
MIA_6,MSP_7,5792
SLC_6,ATL_7,21710
ATL_6,EWR_7,43913
MIA_6,EWR_7,21916
MEM_6,EWR_7,4000
TPA_6,IAH_7,9642
TPA_6,EWR_7,17570
PHX_6,CVG_7,3907
MEM_6,DTW_7,15241
BWI_6,MIA_7,7983
PHL_6,MEM_7,6390
CLE_6,SFO_7,7939
IND_6,DTW_7,16238
PHX_6,MSP_7,18953
SLC_6,BOS_7,9085
PHX_6,BWI_7,10184
ORD_6,TPA_7,12586
MEM_6,IAH_7,2786
PHX_6,MEM_7,4066
PHX_6,CLE_7,4600
SLC_6,SFO_7,17642
IAH_6,CLT_7,9263
BWI_6,DTW_7,15131
CLT_6,IAH_7,8329
IND_6,CVG_7,8260
SLC_6,CVG_7,16661
STL_6,DFW_7,26381
MIA_6,JFK_7,32751
DFW_6,PHL_7,19983
CLE_6,TPA_7,3568
BWI_6,EWR_7,9597
IAH_6,MSP_7,6410
MEM_6,LAX_7,12698
MSP_6,PHL_7,12706
CLT_6,IAD_7,3238
IAH_6,ORD_7,29441
IAH_6,BOS_7,8518
ORD_6,STL_7,57167
IND_6,CLT_7,9048
PHX_6,CLT_7,6224
MEM_6,LGA_7,10161
BWI_6,PIT_7,15867
DFW_6,PIT_7,17164
BOS_6,IAH_7,8108
SFO_6,IAD_7,25253
TPA_6,DCA_7,10606
EWR_6,PHX_7,6842
IND_6,DCA_7,11078
EWR_6,IND_7,3339
MIA_6,LGA_7,44325
PHL_6,MSP_7,13225
MEM_6,MIA_7,4359
STL_6,DTW_7,25110
DTW_6,IAD_7,9091
IND_6,CLE_7,9017
DFW_6,BOS_7,30732
MSP_6,ORD_7,62553
MEM_6,IND_7,6067
BWI_6,TPA_7,9189
CLE_6,STL_7,8407
DTW_6,PIT_7,16611
MEM_6,MCO_7,12444
BWI_6,JFK_7,5743
SLC_6,LAX_7,25225
DTW_6,IND_7,15887
DTW_6,BWI_7,14422
MEM_6,LAS_7,3422
MIA_6,IAH_7,22959
MIA_6,LAX_7,28425
MSP_6,LAX_7,28066
PHX_6,BOS_7,4576
EWR_6,CLT_7,19610
CLT_6,JFK_7,2717
PHL_6,BWI_7,1328
MEM_6,ATL_7,28228
SLC_6,SEA_7,22842
IND_6,IAH_7,5003
MEM_6,BOS_7,8066
TPA_6,DFW_7,28648
PHX_6,ATL_7,14888
ATL_6,ORD_7,72032
ATL_6,SEA_7,25585
DFW_6,CLE_7,12913
DFW_6,ORD_7,64101
PHX_6,PHL_7,5781
CLE_6,PHX_7,3780
CLT_6,BOS_7,16818
TPA_6,MSP_7,6375
STL_6,EWR_7,15510
DFW_6,DCA_7,33043
SFO_6,CVG_7,7888
IND_6,IAD_7,399
EWR_6,MSP_7,15229
ATL_6,BWI_7,25821
IAH_6,BWI_7,3502
BWI_6,IND_7,4965
PHX_6,LAX_7,103111
MIA_6,STL_7,11507
PHL_6,ORD_7,42081
PHL_6,TPA_7,14526
MCO_6,STL_7,16955
IND_6,JFK_7,3510
MEM_6,PIT_7,4065
MSP_6,ATL_7,16411
DTW_6,SFO_7,20388
DFW_6,EWR_7,26083
MCO_6,TPA_7,5049
SLC_6,LAS_7,20801
MSP_6,JFK_7,7638
BWI_6,DCA_7,51
ATL_6,CLT_7,32940
MIA_6,TPA_7,26230
PHL_6,MCO_7,26193
CLT_6,LGA_7,22127
PHX_6,IND_7,6291
TPA_6,IAD_7,7125
MEM_6,PHX_7,3267
MIA_6,DCA_7,21656
PHL_6,MIA_7,15200
EWR_6,LGA_7,174
DCA_6,MSP_7,21018
ORD_6,PIT_7,32299
IAH_6,LAX_7,31956
SFO_6,IND_7,4773
CLT_6,LAX_7,12650
EWR_6,MCO_7,37836
PHX_6,ORD_7,46699
MIA_6,DFW_7,34644
PHX_6,DFW_7,37797
DCA_6,ORD_7,53777
DFW_6,BWI_7,15160
MEM_6,PHL_7,6271
STL_6,BOS_7,22004
MEM_6,DFW_7,21911
DTW_6,SLC_7,746
IAH_6,PHL_7,11167
MEM_6,DCA_7,9672
MIA_6,PHL_7,14724
IAH_6,MCO_7,18863
TPA_6,MIA_7,28084
CLE_6,SEA_7,1151
DCA_6,PIT_7,16796
SFO_6,BOS_7,20593
MIA_6,DTW_7,8902
EWR_6,ATL_7,43060
ORD_6,SEA_7,65864
CLE_6,JFK_7,10173
PHX_6,LAS_7,89943
DTW_6,CLE_7,8972
BWI_6,LAS_7,1639
CLE_6,LAS_7,5006
MIA_6,PIT_7,5802
MSP_6,LAS_7,15230
EWR_6,IAH_7,19293
EWR_6,SFO_7,25589
EWR_6,PHL_7,313
ATL_6,DTW_7,37992
CLE_6,PIT_7,12227
SLC_6,DFW_7,29881
BOS_6,DCA_7,53829
CLT_6,DTW_7,9240
MEM_6,CLT_7,5720
SLC_6,JFK_7,7627
PHX_6,JFK_7,14138
IND_6,EWR_7,3173
IAH_6,LGA_7,15967
ATL_6,PHX_7,12248
ATL_6,PHL_7,43044
MEM_6,CVG_7,3798
MSP_6,MCO_7,10073
SFO_6,LAX_7,141183
MSP_6,PIT_7,11920
BWI_6,DFW_7,16276
STL_6,DCA_7,29363
TPA_6,IND_7,3747
SFO_6,EWR_7,27209
ORD_6,SLC_7,25051
PIT_6,ATL_7,27867
DCA_6,DFW_7,36256
ATL_6,LGA_7,62588
EWR_6,CVG_7,11680
ORD_6,BOS_7,66003
PHL_6,IAD_7,4996
JFK_6,STL_7,14407
LGA_6,MSP_7,21535
ATL_6,CVG_7,18519
JFK_6,BWI_7,4558
PIT_6,SFO_7,15660
ORD_6,IAD_7,26381
PIT_6,DFW_7,17086
LGA_6,MIA_7,47107
LGA_6,ORD_7,86191
DCA_6,IND_7,9678
LAS_6,SLC_7,20156
CVG_6,ATL_7,18460
DCA_6,DTW_7,19660
EWR_6,IAD_7,10136
JFK_6,PHL_7,5805
DTW_6,LGA_7,26659
STL_6,PHX_7,23088
SEA_6,LAX_7,55635
LAX_6,IND_7,5970
ORD_6,MSP_7,67341
SEA_6,PHL_7,225
DTW_6,LAS_7,10790
JFK_6,CLE_7,9161
CVG_6,ORD_7,27112
ATL_6,LAS_7,7790
PIT_6,JFK_7,12206
PIT_6,DTW_7,15671
DCA_6,BOS_7,54686
DFW_6,MEM_7,23095
DCA_6,IAH_7,16521
PIT_6,SEA_7,10452
LGA_6,MEM_7,10506
SFO_6,PHX_7,31119
CLE_6,DFW_7,13011
LAX_6,ATL_7,59577
LAX_6,IAH_7,31938
BOS_6,LAX_7,23621
JFK_6,IAD_7,1264
CVG_6,LGA_7,17227
ORD_6,MCO_7,30915
SEA_6,EWR_7,4089
LGA_6,BOS_7,83842
LAS_6,STL_7,13333
CVG_6,BOS_7,13077
IAD_6,JFK_7,1168
DTW_6,DFW_7,26386
IAD_6,PHL_7,4729
IAD_6,LGA_7,13934
SFO_6,SEA_7,52983
CVG_6,DTW_7,13017
IAD_6,CLT_7,2865
BOS_6,PHL_7,37505
LGA_6,STL_7,21677
BOS_6,CVG_7,11676
IAD_6,MCO_7,13408
LGA_6,DCA_7,77657
IAD_6,SLC_7,7448
JFK_6,IND_7,3076
SEA_6,PHX_7,13123
LGA_6,TPA_7,15851
ORD_6,IAH_7,28174
LAS_6,PIT_7,6615
ATL_6,DCA_7,52231
JFK_6,ATL_7,7106
PIT_6,STL_7,14444
CLE_6,CLT_7,7999
BOS_6,SLC_7,8469
ORD_6,CVG_7,25250
LAS_6,PHX_7,82440
CVG_6,LAX_7,11495
LAS_6,ATL_7,8808
SEA_6,IAH_7,5908
LAX_6,TPA_7,6458
IAD_6,DTW_7,9869
SEA_6,DTW_7,17828
STL_6,PIT_7,14487
DCA_6,JFK_7,16813
BWI_6,ATL_7,25097
IAD_6,CLE_7,3821
STL_6,MEM_7,7139
LGA_6,ATL_7,62298
JFK_6,TPA_7,8499
PIT_6,LAS_7,7000
STL_6,LAX_7,27532
LAS_6,SFO_7,22495
ATL_6,SFO_7,38242
JFK_6,IAH_7,3323
JFK_6,BOS_7,20015
PIT_6,MSP_7,12072
CLE_6,IAD_7,3672
EWR_6,DCA_7,24691
STL_6,SLC_7,11356
BOS_6,MIA_7,14546
CVG_6,PHL_7,12897
PIT_6,DCA_7,16304
CVG_6,EWR_7,12417
LGA_6,PIT_7,20547
SLC_6,IAH_7,4721
DTW_6,PHL_7,19371
DCA_6,ATL_7,52042
LAX_6,JFK_7,101746
CLT_6,TPA_7,16517
LAS_6,SEA_7,8252
BWI_6,PHX_7,11250
DCA_6,CLT_7,18410
CLT_6,STL_7,10478
CLE_6,DCA_7,16998
ORD_6,LAX_7,94807
DTW_6,MSP_7,40690
JFK_6,SEA_7,14777
ORD_6,LGA_7,84897
CVG_6,MCO_7,11262
DCA_6,CLE_7,16647
CVG_6,CLT_7,3476
LAX_6,CVG_7,13106
LGA_6,CLT_7,23500
IAD_6,LAX_7,38268
JFK_6,DFW_7,10336
LGA_6,DTW_7,26391
BOS_6,MEM_7,6264
PIT_6,PHX_7,10439
ORD_6,DTW_7,66917
SEA_6,MSP_7,33488
LAX_6,CLT_7,12860
ATL_6,IND_7,17951
PHL_6,JFK_7,10805
ATL_6,STL_7,37294
LGA_6,EWR_7,0
DFW_6,MCO_7,40560
BOS_6,TPA_7,7190
ORD_6,EWR_7,68437
IAD_6,DCA_7,140
DCA_6,EWR_7,24348
CVG_6,DFW_7,14768
PIT_6,IAD_7,6967
LGA_6,CVG_7,14919
DFW_6,LAX_7,74382
PIT_6,IAH_7,8358
LAX_6,DFW_7,71581
JFK_6,DTW_7,9848
EWR_6,DTW_7,25256
JFK_6,PIT_7,11807
CVG_6,DCA_7,13829
BOS_6,LGA_7,79264
IAD_6,DFW_7,20341
PHL_6,IAH_7,10637
ORD_6,CLT_7,21531
ORD_6,CLE_7,33474
DCA_6,BWI_7,226
LAX_6,DTW_7,24145
STL_6,MCO_7,17680
BOS_6,STL_7,22009
TPA_6,BOS_7,8893
STL_6,PHL_7,15951
DTW_6,MEM_7,15635
BOS_6,PIT_7,17067
DFW_6,STL_7,27815
ORD_6,MIA_7,25386
LGA_6,DFW_7,49102
PIT_6,PHL_7,28813
CVG_6,MEM_7,3520
SEA_6,MEM_7,7741
JFK_6,DCA_7,15841
LAX_6,CLE_7,13486
SLC_6,ORD_7,25985
LAX_6,BOS_7,25071
CLE_6,BOS_7,14640
JFK_6,SLC_7,7947
PIT_6,EWR_7,21182
LAX_6,IAD_7,39351
EWR_6,BWI_7,8904
CVG_6,BWI_7,4811
JFK_6,CLT_7,2391
TPA_6,LGA_7,15961
CVG_6,MSP_7,11374
DFW_6,IND_7,12543
LGA_6,BWI_7,10057
LGA_6,MCO_7,35141
BOS_6,PHX_7,3641
ATL_6,IAH_7,23527
TPA_6,STL_7,14374
DTW_6,ORD_7,65212
TPA_6,BWI_7,8541
ATL_6,CLE_7,20375
ATL_6,MCO_7,84122
ORD_6,MEM_7,17682
STL_6,TPA_7,15078
ORD_6,BWI_7,31565
IAD_6,SFO_7,26873
LGA_6,IAD_7,12412
LGA_6,IND_7,5642
SEA_6,IAD_7,8736
IAD_6,SEA_7,8435
CLE_6,EWR_7,16401
PIT_6,IND_7,11887
SFO_6,MSP_7,27321
LAX_6,EWR_7,47440
CVG_6,MIA_7,5907
DFW_6,IAH_7,64083
CVG_6,CLE_7,6236
BOS_6,CLE_7,13540
BOS_6,CLT_7,16452
STL_6,LGA_7,21865
SEA_6,ORD_7,57695
DCA_6,IAD_7,279
EWR_6,BOS_7,43911
IAD_6,CVG_7,58
JFK_6,PHX_7,12455
LAX_6,BWI_7,10822
JFK_6,SFO_7,64716
JFK_6,CVG_7,2357
LGA_6,IAH_7,15881
LGA_6,CLE_7,17650
PHL_6,LAS_7,2952
TPA_6,LAX_7,6517
STL_6,ORD_7,56058
PIT_6,ORD_7,31979
ORD_6,ATL_7,72799
PIT_6,CVG_7,15402
BWI_6,PHL_7,1385
IAD_6,IAH_7,3429
LAS_6,JFK_7,10103
SEA_6,DFW_7,30910
SLC_6,PHX_7,14916
ORD_6,LAS_7,39177
SEA_6,CLE_7,1059
LAX_6,MIA_7,32688
LAX_6,PIT_7,17255
CLT_6,PIT_7,13521
PIT_6,BWI_7,17429
MCO_6,DFW_7,43551
DCA_6,LGA_7,79774
JFK_6,LGA_7,0
PIT_6,LGA_7,21507
LAS_6,IND_7,5924
CLE_6,IAH_7,10046
ORD_6,DFW_7,61109
DTW_6,JFK_7,10642
MCO_6,EWR_7,32922
CLE_6,CVG_7,6949
LAX_6,PHX_7,100871
STL_6,SFO_7,20724
MCO_6,DTW_7,17206
PHL_6,EWR_7,1145
IND_6,PHX_7,5898
DTW_6,MIA_7,9588
CVG_6,SEA_7,4059
PHL_6,DTW_7,18753
PIT_6,MEM_7,3721
STL_6,MIA_7,12270
EWR_6,DFW_7,27724
CLT_6,SEA_7,4236
SEA_6,SFO_7,52189
PHL_6,IND_7,7946
IAD_6,BOS_7,15815
PHL_6,CVG_7,12491
MCO_6,CVG_7,10649
BOS_6,ORD_7,61398
JFK_6,MIA_7,30789
SEA_6,LAS_7,8791
ATL_6,IAD_7,15098
LAX_6,MEM_7,11429
MCO_6,DCA_7,13697
JFK_6,LAS_7,9503
TPA_6,CLE_7,4396
IAD_6,MIA_7,5383
BWI_6,CLE_7,9864
SFO_6,PIT_7,14957
ORD_6,PHL_7,43822
CVG_6,STL_7,8368
PIT_6,BOS_7,16179
SEA_6,SLC_7,21171
LAX_6,MSP_7,27408
JFK_6,MCO_7,17900
BOS_6,MSP_7,29088
STL_6,MSP_7,17841
STL_6,IND_7,22258
LAX_6,PHL_7,14299
TPA_6,ATL_7,56007
SFO_6,STL_7,19081
LAS_6,EWR_7,7004
IAD_6,ATL_7,15654
CVG_6,JFK_7,3174
DTW_6,ATL_7,37392
LAS_6,DTW_7,13189
DFW_6,SLC_7,30217
DTW_6,MCO_7,17299
DTW_6,CLT_7,8180
SEA_6,CVG_7,3449
CVG_6,SLC_7,15131
CLT_6,PHL_7,19383
IND_6,MSP_7,6811
DFW_6,LGA_7,48569
LAX_6,ORD_7,94946
BOS_6,JFK_7,20224
MCO_6,JFK_7,16081
MCO_6,IND_7,7558
DFW_6,IAD_7,20384
IND_6,ORD_7,26945
LAS_6,IAH_7,9543
PHL_6,LAX_7,13893
CLT_6,PHX_7,5878
ATL_6,JFK_7,7251
CVG_6,SFO_7,6661
IND_6,PHL_7,8095
TPA_6,MCO_7,7427
PHL_6,DFW_7,20958
DFW_6,JFK_7,11441
DCA_6,CVG_7,12144
SEA_6,CLT_7,3504
IAD_6,STL_7,6773
IAD_6,PIT_7,8529
MCO_6,IAD_7,12518
IAD_6,MSP_7,4220
ORD_6,DCA_7,56380
PIT_6,MCO_7,16681
CVG_6,IND_7,7681
STL_6,SEA_7,10397
SEA_6,JFK_7,13199
MCO_6,IAH_7,18070
LAS_6,DFW_7,56542
MSP_6,STL_7,17480
BOS_6,SFO_7,19594
ORD_6,JFK_7,15569
LAS_6,CLE_7,5065
LAS_6,LAX_7,68447
TPA_6,JFK_7,9863
LAS_6,BOS_7,3852
ATL_6,LAX_7,59102
JFK_6,ORD_7,13691
LAX_6,STL_7,26315
BOS_6,MCO_7,17617
PIT_6,CLT_7,15495
ATL_6,MEM_7,27463
LAX_6,SFO_7,140804
SEA_6,PIT_7,10381
DFW_6,LAS_7,54302
STL_6,JFK_7,14466
CVG_6,PHX_7,6867
IAD_6,IND_7,372
JFK_6,MSP_7,6352
ATL_6,SLC_7,28898
LAS_6,MSP_7,15204
SFO_6,PHL_7,6957
LAX_6,LAS_7,70242
DFW_6,MIA_7,33817
BOS_6,LAS_7,3702
PIT_6,LAX_7,18487
CLT_6,SFO_7,8794
PIT_6,MIA_7,5183
MCO_6,CLE_7,9249
MSP_6,TPA_7,5398
BWI_6,ORD_7,32383
DFW_6,TPA_7,29111
IND_6,SFO_7,5714
CVG_6,PIT_7,14617
DTW_6,DCA_7,21953
IAD_6,ORD_7,23382
SLC_6,MCO_7,8547
MCO_6,BOS_7,17410
IAD_6,MEM_7,60
SEA_6,ATL_7,27910
CVG_6,TPA_7,7518
LAS_6,MEM_7,3836
ORD_6,IND_7,25337
DTW_6,CVG_7,13539
SFO_6,ORD_7,79835
JFK_6,LAX_7,95613
IND_6,STL_7,24274
IAD_6,EWR_7,9695
BWI_6,MSP_7,5327
IAD_6,BWI_7,138
PIT_6,TPA_7,11083
PIT_6,CLE_7,9932
BWI_6,BOS_7,18396
STL_6,LAS_7,13952
MCO_6,BWI_7,19364
LAX_6,MCO_7,13903
TPA_6,PHL_7,14431
IND_6,PIT_7,10775
LAS_6,PHL_7,3275
LAX_6,SLC_7,25266
MCO_6,ATL_7,76122
LAS_6,BWI_7,2130
CLE_6,DTW_7,11003
SLC_6,MSP_7,15532
IAD_6,PHX_7,598
TPA_6,PIT_7,12395
DTW_6,LAX_7,22022
CLE_6,BWI_7,9521
IND_6,TPA_7,3359
MCO_6,CLT_7,19762
LAX_6,SEA_7,61176
SFO_6,SLC_7,18134
LAS_6,ORD_7,40545
DCA_7,CLE_8,16115
STL_7,MSP_8,18042
DCA_7,CVG_8,11081
ATL_7,PHL_8,38837
CLT_7,BWI_8,11641
CLE_7,LAX_8,12988
MIA_7,IND_8,111
BOS_7,ATL_8,51427
MIA_7,JFK_8,44373
BOS_7,CVG_8,11485
IAH_7,PHL_8,10667
SLC_7,MCO_8,8111
MIA_7,CLT_8,14892
SFO_7,IAD_8,24332
DFW_7,LAX_8,79108
SEA_7,JFK_8,15162
IAD_7,IND_8,138
DTW_7,BWI_8,13503
EWR_7,CLT_8,20258
SFO_7,DTW_8,21694
ORD_7,MCO_8,24313
LAX_7,DTW_8,24565
TPA_7,ATL_8,54592
CVG_7,JFK_8,2245
PIT_7,MIA_8,6062
MIA_7,DTW_8,9523
CVG_7,LAX_8,12443
CLE_7,DFW_8,12923
IAH_7,PIT_8,9722
BOS_7,PIT_8,16867
ORD_7,DTW_8,69504
PHX_7,DFW_8,37273
CVG_7,MCO_8,9940
BWI_7,PHX_8,10218
DFW_7,PHX_8,36856
MIA_7,DFW_8,35648
DFW_7,PIT_8,17729
SFO_7,EWR_8,29771
STL_7,CLT_8,9822
LAX_7,JFK_8,103870
MIA_7,IAD_8,6938
SFO_7,MSP_8,28154
IAH_7,PHX_8,13905
JFK_7,MSP_8,7115
PHL_7,MSP_8,12742
EWR_7,MSP_8,15304
MSP_7,MCO_8,9528
IAD_7,IAH_8,3544
TPA_7,DTW_8,12184
ATL_7,SFO_8,36591
MIA_7,IAH_8,24575
DTW_7,SFO_8,23521
LAX_7,MEM_8,11675
BOS_7,EWR_8,44993
IAD_7,JFK_8,1326
CLT_7,ATL_8,33743
JFK_7,MIA_8,50459
EWR_7,MIA_8,29515
SFO_7,PHX_8,31315
MIA_7,DCA_8,23999
DFW_7,ATL_8,65422
IAH_7,CLE_8,12282
CVG_7,LGA_8,15575
PIT_7,MEM_8,3789
LAX_7,MCO_8,12933
JFK_7,PHL_8,6226
BWI_7,IND_8,5227
PHL_7,MIA_8,16294
LAX_7,IAH_8,35072
CLT_7,BOS_8,16884
STL_7,TPA_8,14450
IAH_7,MSP_8,7068
LAX_7,IAD_8,38340
DTW_7,MEM_8,15436
JFK_7,ORD_8,15136
MIA_7,EWR_8,27821
ORD_7,STL_8,54919
MSP_7,LGA_8,19636
